play_id,content_id,contract_id,timestamp,country,plays,user_type,device
P058548,Song_248,C0548,2024-03-28T06:55:28,US,14,premium,web
P058549,Song_249,C0549,2024-06-26T15:20:28,AU,9,free,tv
P058550,Song_250,C0550,2024-08-08T07:51:29,US,7,family,tv
P058551,Song_251,C0551,2024-09-03T07:38:02,UK,5,family,tablet
P058552,Song_252,C0552,2024-03-04T02:36:22,FR,5,free,mobile
P058553,Song_253,C0553,2024-06-24T16:51:41,CA,4,student,desktop
P058554,Song_254,C0554,2024-08-02T22:56:09,AU,11,free,tablet
P058555,Song_255,C0555,2024-02-10T09:48:31,IN,12,student,desktop
P058556,Song_256,C0556,2024-08-29T05:44:18,IN,6,family,web
P058557,Song_257,C0557,2024-02-23T16:24:27,CA,2,student,web
P058558,Song_258,C0558,2024-03-30T19:52:40,DE,9,family,mobile
P058559,Song_259,C0559,2024-07-30T11:14:32,AU,3,student,mobile
P058560,Song_260,C0560,2024-05-01T21:57:37,DE,6,free,web
P058561,Song_261,C0561,2024-04-01T23:39:24,JP,5,family,desktop
P058562,Song_262,C0562,2024-09-22T21:29:36,UK,9,student,tablet
P058563,Song_263,C0563,2024-08-06T00:22:20,CA,12,student,web
P058564,Song_264,C0564,2024-08-16T06:30:31,CA,2,student,tv
P058565,Song_265,C0565,2024-07-25T17:31:43,JP,11,family,tv
P058566,Song_266,C0566,2024-03-08T15:04:14,JP,9,student,tablet
P058567,Song_267,C0567,2024-03-17T00:34:47,AU,10,premium,tv
P058568,Song_268,C0568,2024-09-26T12:02:24,DE,7,student,tv
P058569,Song_269,C0569,2024-01-19T08:48:42,CA,14,family,mobile
P058570,Song_270,C0570,2024-03-07T04:51:26,AU,14,free,tv
P058571,Song_271,C0571,2024-03-17T11:43:25,IN,15,free,tv
P058572,Song_272,C0572,2024-08-11T17:05:23,UK,4,student,tablet
P058573,Song_273,C0573,2024-04-08T04:51:47,JP,5,premium,web
P058574,Song_274,C0574,2024-07-24T09:54:44,JP,6,student,desktop
P058575,Song_275,C0575,2024-06-07T09:57:27,DE,11,student,desktop
P058576,Song_276,C0576,2024-08-09T14:17:35,UK,11,free,tv
P058577,Song_277,C0577,2024-04-20T21:47:24,UK,6,free,web
P058578,Song_278,C0578,2024-01-27T06:00:09,IN,5,student,tv
P058579,Song_279,C0579,2024-06-06T15:16:54,BR,2,premium,web
P058580,Song_280,C0580,2024-04-04T18:52:23,DE,13,premium,web
P058581,Song_281,C0581,2024-02-05T03:21:43,JP,15,premium,desktop
P058582,Song_282,C0582,2024-04-28T12:26:02,DE,12,family,mobile
P058583,Song_283,C0583,2024-04-23T19:17:52,BR,5,student,mobile
P058584,Song_284,C0584,2024-06-11T03:41:51,DE,15,family,desktop
P058585,Song_285,C0585,2024-01-09T09:55:03,BR,5,student,tv
P058586,Song_286,C0586,2024-09-14T10:57:05,CA,8,family,tablet
P058587,Song_287,C0587,2024-09-23T12:13:18,DE,1,premium,tablet
P058588,Song_288,C0588,2024-06-15T22:15:52,JP,2,premium,tablet
P058589,Song_289,C0589,2024-03-14T14:58:29,US,5,free,tv
P058590,Song_290,C0590,2024-09-16T12:20:16,UK,5,student,desktop
P058591,Song_291,C0591,2024-01-18T16:26:27,BR,11,student,mobile
P058592,Song_292,C0592,2024-08-24T20:33:17,US,15,student,mobile
P058593,Song_293,C0593,2024-04-24T10:32:57,US,15,premium,tablet
P058594,Song_294,C0594,2024-08-07T03:25:03,JP,5,premium,mobile
P058595,Song_295,C0595,2024-01-04T13:44:52,BR,1,student,mobile
P058596,Song_296,C0596,2024-08-08T10:52:36,IN,15,free,tv
P058597,Song_297,C0597,2024-09-01T18:07:33,US,5,free,desktop
P058598,Song_298,C0598,2024-09-06T07:27:03,DE,9,free,desktop
P058599,Song_299,C0599,2024-05-18T22:14:52,US,10,student,tv
P058600,Song_300,C0600,2024-08-02T11:32:39,DE,11,premium,web
P058601,Song_301,C0601,2024-03-13T19:34:43,CA,15,family,mobile
P058602,Song_302,C0602,2024-04-23T03:34:40,IN,13,student,tv
P058603,Song_303,C0603,2024-03-30T23:38:10,US,1,free,desktop
P058604,Song_304,C0604,2024-04-30T04:02:20,UK,13,student,tablet
P058605,Song_305,C0605,2024-05-02T06:14:39,US,13,free,tablet
P058606,Song_306,C0606,2024-03-02T15:02:00,JP,3,student,tv
P058607,Song_307,C0607,2024-06-28T05:09:17,UK,6,free,web
P058608,Song_308,C0608,2024-01-16T06:42:52,US,10,free,tv
P058609,Song_309,C0609,2024-06-29T13:40:35,UK,10,student,tv
P058610,Song_310,C0610,2024-05-01T11:09:02,UK,2,family,tablet
P058611,Song_311,C0611,2024-08-06T03:12:57,US,14,student,desktop
P058612,Song_312,C0612,2024-04-01T17:59:58,JP,5,premium,desktop
P058613,Song_313,C0613,2024-04-20T10:00:36,JP,3,premium,desktop
P058614,Song_314,C0614,2024-06-21T12:58:56,US,1,family,web
P058615,Song_315,C0615,2024-07-26T20:58:05,DE,5,family,tv
P058616,Song_316,C0616,2024-08-18T01:26:26,US,13,free,tv
P058617,Song_317,C0617,2024-03-28T19:27:50,JP,10,premium,desktop
P058618,Song_318,C0618,2024-04-05T20:45:04,US,2,free,desktop
P058619,Song_319,C0619,2024-09-24T22:50:56,JP,15,free,web
P058620,Song_320,C0620,2024-03-05T16:38:03,AU,1,student,tablet
P058621,Song_321,C0621,2024-03-28T18:35:57,DE,8,free,desktop
P058622,Song_322,C0622,2024-02-13T01:43:37,CA,12,premium,web
P058623,Song_323,C0623,2024-09-14T05:56:05,AU,1,free,mobile
P058624,Song_324,C0624,2024-09-14T03:39:02,AU,4,free,web
P058625,Song_325,C0625,2024-06-09T22:38:16,IN,1,student,tablet
P058626,Song_326,C0626,2024-08-17T09:40:23,IN,4,family,tv
P058627,Song_327,C0627,2024-05-08T20:28:14,CA,2,free,desktop
P058628,Song_328,C0628,2024-09-29T16:24:44,US,12,free,mobile
P058629,Song_329,C0629,2024-08-30T13:30:31,UK,14,free,tablet
P058630,Song_330,C0630,2024-07-02T05:14:05,AU,6,family,mobile
P058631,Song_331,C0631,2024-06-10T09:00:14,DE,14,family,web
P058632,Song_332,C0632,2024-04-27T09:22:56,IN,5,student,web
P058633,Song_333,C0633,2024-06-20T20:36:53,UK,11,free,mobile
P058634,Song_334,C0634,2024-07-25T00:01:28,IN,12,family,web
P058635,Song_335,C0635,2024-03-02T22:15:40,FR,1,student,tablet
P058636,Song_336,C0636,2024-04-06T04:21:24,US,2,free,tablet
P058637,Song_337,C0637,2024-04-19T01:38:57,US,11,premium,tablet
P058638,Song_338,C0638,2024-09-17T06:28:02,UK,5,student,tv
P058639,Song_339,C0639,2024-04-12T15:49:14,FR,2,premium,tablet
P058640,Song_340,C0640,2024-04-26T00:55:13,CA,4,premium,tablet
P058641,Song_341,C0641,2024-04-17T14:05:57,FR,6,family,mobile
P058642,Song_342,C0642,2024-07-14T22:50:00,AU,13,family,tablet
P058643,Song_343,C0643,2024-07-26T04:19:52,AU,2,family,tablet
P058644,Song_344,C0644,2024-03-14T05:42:51,JP,4,free,tablet
P058645,Song_345,C0645,2024-08-07T18:59:17,US,2,student,web
P058646,Song_346,C0646,2024-09-16T08:31:57,DE,6,free,mobile
P058647,Song_347,C0647,2024-03-08T19:23:30,FR,3,student,tablet
P058648,Song_348,C0648,2024-04-22T23:39:03,JP,14,family,tv
P058649,Song_349,C0649,2024-05-29T11:43:44,IN,9,free,tv
P058650,Song_350,C0650,2024-01-06T13:41:11,US,5,family,desktop
P058651,Song_351,C0651,2024-01-01T16:26:44,UK,7,premium,tv
P058652,Song_352,C0652,2024-09-02T04:32:24,BR,13,free,tablet
P058653,Song_353,C0653,2024-04-29T11:03:56,UK,10,family,web
P058654,Song_354,C0654,2024-09-15T00:44:33,US,11,family,mobile
P058655,Song_355,C0655,2024-03-14T20:26:22,UK,10,premium,mobile
P058656,Song_356,C0656,2024-07-16T11:41:44,US,5,premium,tv
P058657,Song_357,C0657,2024-06-21T14:43:43,JP,7,premium,web
P058658,Song_358,C0658,2024-09-15T00:24:05,US,11,family,mobile
P058659,Song_359,C0659,2024-07-25T12:03:52,DE,11,premium,tv
P058660,Song_360,C0660,2024-01-31T14:19:05,JP,9,family,web
P058661,Song_361,C0661,2024-04-17T22:10:31,US,3,free,web
P058662,Song_362,C0662,2024-09-25T16:25:53,BR,3,free,web
P058663,Song_363,C0663,2024-01-12T05:07:57,US,7,free,tv
P058664,Song_364,C0664,2024-06-27T00:26:20,US,7,premium,mobile
P058665,Song_365,C0665,2024-03-30T22:00:39,AU,15,student,desktop
P058666,Song_366,C0666,2024-03-12T20:19:08,US,1,family,tv
P058667,Song_367,C0667,2024-04-12T23:12:54,US,7,student,mobile
P058668,Song_368,C0668,2024-09-18T07:32:00,CA,1,free,tv
P058669,Song_369,C0669,2024-06-25T02:57:01,DE,5,student,web
P058670,Song_370,C0670,2024-09-16T15:29:13,UK,8,family,desktop
P058671,Song_371,C0671,2024-07-22T15:26:49,FR,5,student,tv
P058672,Song_372,C0672,2024-04-01T15:58:41,IN,4,student,web
P058673,Song_373,C0673,2024-08-12T07:37:21,IN,5,student,web
P058674,Song_374,C0674,2024-02-27T08:54:40,US,10,student,desktop
P058675,Song_375,C0675,2024-08-26T10:44:55,JP,10,premium,desktop
P058676,Song_376,C0676,2024-01-26T07:17:27,CA,1,family,web
P058677,Song_377,C0677,2024-05-08T22:32:12,US,10,free,desktop
P058678,Song_378,C0678,2024-08-03T18:02:44,US,5,student,desktop
P058679,Song_379,C0679,2024-03-14T03:49:28,UK,13,free,tablet
P058680,Song_380,C0680,2024-05-27T10:21:30,JP,5,free,tablet
P058681,Song_381,C0681,2024-02-19T07:34:48,JP,6,premium,web
P058682,Song_382,C0682,2024-08-08T00:42:25,AU,12,premium,mobile
P058683,Song_383,C0683,2024-01-08T20:32:01,UK,10,free,mobile
P058684,Song_384,C0684,2024-04-22T23:20:25,CA,1,premium,mobile
P058685,Song_385,C0685,2024-08-21T19:25:13,IN,6,student,tablet
P058686,Song_386,C0686,2024-02-20T02:27:03,US,6,student,tv
P058687,Song_387,C0687,2024-07-19T21:36:41,CA,7,student,tv
P058688,Song_388,C0688,2024-04-07T05:35:04,DE,15,family,mobile
P058689,Song_389,C0689,2024-06-10T01:03:48,FR,15,student,desktop
P058690,Song_390,C0690,2024-05-31T00:32:43,IN,11,free,mobile
P058691,Song_391,C0691,2024-08-29T18:28:15,DE,6,free,desktop
P058692,Song_392,C0692,2024-01-21T15:40:42,IN,2,family,desktop
P058693,Song_393,C0693,2024-04-17T11:42:41,BR,6,free,desktop
P058694,Song_394,C0694,2024-01-24T22:07:09,IN,5,free,mobile
P058695,Song_395,C0695,2024-07-15T08:48:26,DE,11,free,mobile
P058696,Song_396,C0696,2024-05-27T18:41:50,CA,9,premium,desktop
P058697,Song_397,C0697,2024-06-19T20:41:35,US,4,student,web
P058698,Song_398,C0698,2024-04-10T12:51:35,DE,8,free,desktop
P058699,Song_399,C0699,2024-03-07T14:48:01,US,14,free,mobile
P058700,Song_400,C0700,2024-01-29T13:22:21,CA,9,premium,desktop
P058701,Song_401,C0701,2024-08-30T14:26:15,US,3,student,mobile
P058702,Song_402,C0702,2024-06-20T07:49:38,IN,12,family,desktop
P058703,Song_403,C0703,2024-01-20T11:11:14,US,6,family,tv
P058704,Song_404,C0704,2024-06-11T15:16:56,US,8,family,web
P058705,Song_405,C0705,2024-01-01T00:30:02,US,15,student,tv
P058706,Song_406,C0706,2024-07-17T13:37:57,BR,10,family,tv
P058707,Song_407,C0707,2024-08-23T11:24:46,AU,1,student,tv
P058708,Song_408,C0708,2024-07-21T08:09:30,IN,7,premium,tablet
P058709,Song_409,C0709,2024-02-20T11:14:03,US,7,premium,desktop
P058710,Song_410,C0710,2024-09-06T19:55:10,US,1,premium,tv
P058711,Song_411,C0711,2024-03-11T20:43:01,US,7,free,tv
P058712,Song_412,C0712,2024-08-21T23:12:15,IN,14,student,tv
P058713,Song_413,C0713,2024-05-06T05:43:08,JP,13,family,tablet
P058714,Song_414,C0714,2024-01-26T13:31:43,UK,9,free,desktop
P058715,Song_415,C0715,2024-03-17T15:14:58,IN,10,premium,mobile
P058716,Song_416,C0716,2024-04-11T13:08:12,DE,9,student,mobile
P058717,Song_417,C0717,2024-06-25T16:08:45,JP,7,free,mobile
P058718,Song_418,C0718,2024-02-26T19:40:21,UK,10,student,tv
P058719,Song_419,C0719,2024-03-08T17:43:40,UK,8,premium,mobile
P058720,Song_420,C0720,2024-01-03T15:59:10,IN,10,family,desktop
P058721,Song_421,C0721,2024-03-29T22:45:38,AU,9,family,tv
P058722,Song_422,C0722,2024-04-23T14:35:04,DE,2,premium,tv
P058723,Song_423,C0723,2024-05-24T08:57:24,CA,14,family,mobile
P058724,Song_424,C0724,2024-08-04T07:57:44,US,7,student,desktop
P058725,Song_425,C0725,2024-06-12T20:46:05,CA,11,free,tv
P058726,Song_426,C0726,2024-02-08T09:12:59,DE,5,free,desktop
P058727,Song_427,C0727,2024-03-05T01:23:37,DE,2,free,web
P058728,Song_428,C0728,2024-05-06T15:38:36,JP,15,free,mobile
P058729,Song_429,C0729,2024-07-22T13:29:31,JP,9,free,tablet
P058730,Song_430,C0730,2024-01-01T19:59:22,FR,15,family,tv
P058731,Song_431,C0731,2024-04-11T14:50:34,JP,1,family,tablet
P058732,Song_432,C0732,2024-01-31T00:46:11,FR,12,student,tablet
P058733,Song_433,C0733,2024-06-11T19:16:07,IN,13,premium,tv
P058734,Song_434,C0734,2024-06-22T02:35:19,AU,4,student,mobile
P058735,Song_435,C0735,2024-05-04T12:06:41,UK,9,premium,tv
P058736,Song_436,C0736,2024-08-11T03:45:10,IN,2,student,desktop
P058737,Song_437,C0737,2024-09-28T04:30:38,US,10,family,mobile
P058738,Song_438,C0738,2024-06-07T04:27:20,US,4,premium,web
P058739,Song_439,C0739,2024-01-28T12:14:06,BR,7,premium,web
P058740,Song_440,C0740,2024-04-17T13:08:18,BR,9,free,mobile
P058741,Song_441,C0741,2024-07-10T02:49:43,CA,2,free,mobile
P058742,Song_442,C0742,2024-05-11T05:30:04,US,12,family,tv
P058743,Song_443,C0743,2024-07-12T21:28:40,CA,9,family,mobile
P058744,Song_444,C0744,2024-03-11T12:17:39,UK,3,student,mobile
P058745,Song_445,C0745,2024-05-01T06:01:11,DE,2,free,tablet
P058746,Song_446,C0746,2024-08-18T12:46:08,US,2,student,desktop
P058747,Song_447,C0747,2024-01-22T07:44:14,CA,4,free,tv
P058748,Song_448,C0748,2024-02-03T00:03:46,CA,13,free,tv
P058749,Song_449,C0749,2024-02-23T12:38:02,DE,11,student,desktop
P058750,Song_450,C0750,2024-05-17T03:36:50,CA,14,premium,web
P058751,Song_451,C0751,2024-07-03T04:02:05,IN,12,student,tv
P058752,Song_452,C0752,2024-04-05T16:24:43,JP,2,student,tv
P058753,Song_453,C0753,2024-04-22T12:45:54,US,3,free,tv
P058754,Song_454,C0754,2024-01-07T08:26:43,CA,5,premium,mobile
P058755,Song_455,C0755,2024-05-02T15:36:50,CA,5,premium,tablet
P058756,Song_456,C0756,2024-08-02T08:51:54,DE,2,family,tv
P058757,Song_457,C0757,2024-02-16T03:14:38,CA,1,free,tv
P058758,Song_458,C0758,2024-08-10T23:14:59,US,11,family,tv
P058759,Song_459,C0759,2024-08-04T10:59:01,CA,13,student,web
P058760,Song_460,C0760,2024-07-06T19:44:56,UK,12,free,tv
P058761,Song_461,C0761,2024-09-28T10:16:56,US,8,free,desktop
P058762,Song_462,C0762,2024-02-13T09:49:32,IN,5,student,web
P058763,Song_463,C0763,2024-05-03T14:27:17,CA,13,free,tv
P058764,Song_464,C0764,2024-04-19T22:07:20,US,1,premium,mobile
P058765,Song_465,C0765,2024-09-17T00:11:43,US,6,student,mobile
P058766,Song_466,C0766,2024-01-31T05:34:28,US,10,premium,web
P058767,Song_467,C0767,2024-06-04T00:52:17,IN,2,free,tablet
P058768,Song_468,C0768,2024-09-22T14:17:09,DE,6,family,web
P058769,Song_469,C0769,2024-03-09T14:53:02,BR,6,free,mobile
P058770,Song_470,C0770,2024-03-17T05:54:53,DE,12,student,web
P058771,Song_471,C0771,2024-03-02T07:23:40,UK,7,student,mobile
P058772,Song_472,C0772,2024-05-24T04:26:55,CA,7,family,tv
P058773,Song_473,C0773,2024-08-19T10:27:03,US,10,free,tv
P058774,Song_474,C0774,2024-08-25T00:48:34,US,11,family,tablet
P058775,Song_475,C0775,2024-08-10T02:07:23,UK,7,free,tv
P058776,Song_476,C0776,2024-02-09T22:22:14,US,11,premium,desktop
P058777,Song_477,C0777,2024-04-19T00:03:10,IN,15,family,desktop
P058778,Song_478,C0778,2024-04-15T19:18:24,UK,4,free,tablet
P058779,Song_479,C0779,2024-02-20T02:03:14,US,11,student,mobile
P058780,Song_480,C0780,2024-07-13T15:52:50,DE,14,premium,desktop
P058781,Song_481,C0781,2024-05-25T20:52:32,US,5,premium,tablet
P058782,Song_482,C0782,2024-08-23T08:38:10,IN,13,family,tablet
P058783,Song_483,C0783,2024-05-22T13:30:53,DE,15,premium,tablet
P058784,Song_484,C0784,2024-01-01T13:07:11,US,13,family,tablet
P058785,Song_485,C0785,2024-05-31T09:20:08,DE,1,premium,web
P058786,Song_486,C0786,2024-02-11T08:07:54,US,12,free,mobile
P058787,Song_487,C0787,2024-09-02T19:43:12,UK,15,premium,desktop
P058788,Song_488,C0788,2024-03-05T22:53:52,AU,14,student,tv
P058789,Song_489,C0789,2024-01-28T20:52:34,DE,8,student,tablet
P058790,Song_490,C0790,2024-05-30T18:45:01,DE,10,student,tablet
P058791,Song_491,C0791,2024-07-08T21:40:34,US,6,premium,tv
P058792,Song_492,C0792,2024-04-11T05:49:17,AU,5,free,desktop
P058793,Song_493,C0793,2024-04-17T01:10:41,US,14,student,web
P058794,Song_494,C0794,2024-03-05T03:48:39,CA,13,family,mobile
P058795,Song_495,C0795,2024-06-15T05:55:10,DE,14,family,web
P058796,Song_496,C0796,2024-01-27T13:13:24,US,5,free,desktop
P058797,Song_497,C0797,2024-05-21T08:19:04,DE,11,free,tablet
P058798,Song_498,C0798,2024-06-19T04:17:19,US,5,premium,web
P058799,Song_499,C0799,2024-03-31T12:30:07,US,7,family,web
P058800,Song_500,C0800,2024-03-13T07:34:53,AU,5,family,tv
P058801,Song_501,C0801,2024-05-14T21:45:00,CA,15,free,tv
P058802,Song_502,C0802,2024-05-01T05:14:33,BR,15,premium,tablet
P058803,Song_503,C0803,2024-01-31T12:51:15,DE,5,family,desktop
P058804,Song_504,C0804,2024-08-05T03:28:51,JP,6,free,mobile
P058805,Song_505,C0805,2024-01-10T03:35:15,US,12,premium,tv
P058806,Song_506,C0806,2024-06-02T02:00:50,BR,10,free,desktop
P058807,Song_507,C0807,2024-04-01T15:58:58,BR,11,student,mobile
P058808,Song_508,C0808,2024-07-14T03:14:26,JP,12,student,desktop
P058809,Song_509,C0809,2024-07-20T19:29:31,UK,3,free,mobile
P058810,Song_510,C0810,2024-04-05T20:12:03,DE,2,student,mobile
P058811,Song_511,C0811,2024-08-26T01:33:21,CA,4,family,web
P058812,Song_512,C0812,2024-02-22T10:42:52,AU,13,premium,tablet
P058813,Song_513,C0813,2024-05-05T10:14:46,DE,13,free,tablet
P058814,Song_514,C0814,2024-07-22T20:09:47,US,12,free,desktop
P058815,Song_515,C0815,2024-01-21T22:31:51,CA,8,student,tablet
P058816,Song_516,C0816,2024-05-24T11:24:32,CA,5,family,mobile
P058817,Song_517,C0817,2024-09-25T22:56:02,BR,14,premium,tv
P058818,Song_518,C0818,2024-03-15T19:09:05,UK,8,family,tablet
P058819,Song_519,C0819,2024-07-12T03:53:25,DE,11,family,tv
P058820,Song_520,C0820,2024-05-18T03:05:26,BR,10,free,tv
P058821,Song_521,C0821,2024-03-11T05:55:52,US,9,family,desktop
P058822,Song_522,C0822,2024-04-07T14:50:17,JP,2,free,web
P058823,Song_523,C0823,2024-08-27T05:36:24,FR,9,free,desktop
P058824,Song_524,C0824,2024-08-18T09:48:38,US,10,student,desktop
P058825,Song_525,C0825,2024-04-02T03:51:56,CA,9,free,tablet
P058826,Song_526,C0826,2024-01-14T19:55:51,BR,5,family,desktop
P058827,Song_527,C0827,2024-03-05T15:54:31,DE,3,family,tablet
P058828,Song_528,C0828,2024-02-18T06:30:02,US,1,free,tv
P058829,Song_529,C0829,2024-04-27T06:12:25,CA,9,family,mobile
P058830,Song_530,C0830,2024-04-29T09:24:44,BR,10,family,mobile
P058831,Song_531,C0831,2024-04-11T19:43:19,CA,12,premium,tablet
P058832,Song_532,C0832,2024-04-04T09:33:24,US,9,free,tv
P058833,Song_533,C0833,2024-07-31T17:17:17,US,10,premium,mobile
P058834,Song_534,C0834,2024-01-21T05:52:14,IN,15,free,desktop
P058835,Song_535,C0835,2024-05-18T17:25:23,UK,8,premium,mobile
P058836,Song_536,C0836,2024-02-18T04:39:30,IN,14,family,mobile
P058837,Song_537,C0837,2024-09-02T07:57:17,CA,1,free,tablet
P058838,Song_538,C0838,2024-01-03T03:44:21,UK,11,premium,web
P058839,Song_539,C0839,2024-01-07T13:28:29,DE,1,family,web
P058840,Song_540,C0840,2024-09-12T10:20:00,DE,12,student,web
P058841,Song_541,C0841,2024-01-24T10:58:03,BR,9,student,tablet
P058842,Song_542,C0842,2024-05-22T17:26:25,IN,12,free,mobile
P058843,Song_543,C0843,2024-05-02T14:11:02,CA,15,free,web
P058844,Song_544,C0844,2024-02-15T03:51:07,UK,10,free,tv
P058845,Song_545,C0845,2024-01-13T20:57:58,CA,10,family,tablet
P058846,Song_546,C0846,2024-04-29T16:01:45,DE,1,premium,mobile
P058847,Song_547,C0847,2024-02-17T01:34:35,JP,2,student,tablet
P058848,Song_548,C0848,2024-01-24T07:44:39,US,10,student,web
P058849,Song_549,C0849,2024-07-12T02:16:08,DE,3,premium,mobile
P058850,Song_550,C0850,2024-05-20T08:14:13,IN,12,free,tablet
P058851,Song_551,C0851,2024-01-20T20:03:03,DE,13,premium,desktop
P058852,Song_552,C0852,2024-01-25T16:31:20,JP,7,family,web
P058853,Song_553,C0853,2024-03-01T08:27:31,US,7,premium,desktop
P058854,Song_554,C0854,2024-03-07T23:40:02,DE,8,family,tv
P058855,Song_555,C0855,2024-04-10T21:25:24,AU,6,free,tablet
P058856,Song_556,C0856,2024-05-24T11:01:43,JP,4,student,tv
P058857,Song_557,C0857,2024-03-03T05:49:09,IN,8,free,desktop
P058858,Song_558,C0858,2024-08-30T05:57:36,UK,12,family,mobile
P058859,Song_559,C0859,2024-05-25T20:51:04,DE,11,premium,web
P058860,Song_560,C0860,2024-03-04T13:25:00,AU,15,premium,mobile
P058861,Song_561,C0861,2024-05-03T05:07:12,DE,6,family,web
P058862,Song_562,C0862,2024-01-16T15:05:15,IN,5,premium,tablet
P058863,Song_563,C0863,2024-04-17T03:09:08,US,6,free,tablet
P058864,Song_564,C0864,2024-07-30T22:20:36,US,3,family,mobile
P058865,Song_565,C0865,2024-06-26T02:39:20,US,10,family,tv
P058866,Song_566,C0866,2024-09-08T21:23:03,UK,14,family,tablet
P058867,Song_567,C0867,2024-05-25T23:40:33,JP,4,premium,desktop
P058868,Song_568,C0868,2024-04-05T18:12:28,US,4,family,tv
P058869,Song_569,C0869,2024-04-03T09:07:59,US,10,student,mobile
P058870,Song_570,C0870,2024-03-19T11:44:59,US,4,student,web
P058871,Song_571,C0871,2024-01-01T19:26:56,DE,12,student,tv
P058872,Song_572,C0872,2024-09-07T10:06:21,FR,4,free,tablet
P058873,Song_573,C0873,2024-04-22T10:12:58,UK,15,student,desktop
P058874,Song_574,C0874,2024-01-26T19:15:01,DE,2,premium,desktop
P058875,Song_575,C0875,2024-06-03T08:17:25,BR,2,free,desktop
P058876,Song_576,C0876,2024-07-27T06:37:17,DE,12,family,tv
P058877,Song_577,C0877,2024-04-27T15:07:06,BR,2,premium,web
P058878,Song_578,C0878,2024-04-14T14:52:44,CA,13,family,desktop
P058879,Song_579,C0879,2024-04-01T16:27:24,CA,10,student,tablet
P058880,Song_580,C0880,2024-06-26T19:44:22,IN,3,student,web
P058881,Song_581,C0881,2024-02-03T13:23:58,UK,14,family,tablet
P058882,Song_582,C0882,2024-02-11T06:41:30,US,9,family,mobile
P058883,Song_583,C0883,2024-01-27T22:53:53,IN,7,family,web
P058884,Song_584,C0884,2024-02-22T23:06:15,UK,5,free,mobile
P058885,Song_585,C0885,2024-04-11T08:59:20,DE,7,premium,desktop
P058886,Song_586,C0886,2024-07-18T16:12:28,DE,11,premium,tv
P058887,Song_587,C0887,2024-02-07T01:43:49,US,4,student,tablet
P058888,Song_588,C0888,2024-09-26T20:38:32,DE,6,free,tablet
P058889,Song_589,C0889,2024-08-28T14:09:24,JP,8,family,desktop
P058890,Song_590,C0890,2024-02-05T11:13:43,US,10,free,desktop
P058891,Song_591,C0891,2024-08-02T05:42:18,DE,9,premium,tablet
P058892,Song_592,C0892,2024-07-18T09:52:28,CA,10,premium,web
P058893,Song_593,C0893,2024-02-02T01:45:29,US,5,family,tv
P058894,Song_594,C0894,2024-07-13T23:52:42,IN,14,student,web
P058895,Song_595,C0895,2024-08-04T11:09:16,UK,15,family,tablet
P058896,Song_596,C0896,2024-07-10T02:29:25,JP,4,premium,desktop
P058897,Song_597,C0897,2024-05-20T22:16:51,US,6,family,desktop
P058898,Song_598,C0898,2024-06-26T15:15:01,DE,3,student,desktop
P058899,Song_599,C0899,2024-09-01T07:59:00,BR,12,premium,tablet
P058900,Song_600,C0900,2024-01-26T16:40:30,US,8,family,tablet
P058901,Song_601,C0901,2024-01-19T14:52:45,JP,14,student,desktop
P058902,Song_602,C0902,2024-03-25T05:53:50,BR,9,student,web
P058903,Song_603,C0903,2024-02-13T21:34:34,JP,14,free,desktop
P058904,Song_604,C0904,2024-08-10T05:33:55,UK,11,family,tv
P058905,Song_605,C0905,2024-04-16T03:25:38,UK,3,student,desktop
P058906,Song_606,C0906,2024-05-19T21:22:45,JP,6,free,tablet
P058907,Song_607,C0907,2024-09-12T16:08:19,DE,6,premium,desktop
P058908,Song_608,C0908,2024-08-01T17:08:45,CA,11,student,mobile
P058909,Song_609,C0909,2024-04-22T05:30:10,JP,7,premium,web
P058910,Song_610,C0910,2024-08-21T11:33:10,US,15,free,tv
P058911,Song_611,C0911,2024-06-05T07:00:53,IN,14,premium,mobile
P058912,Song_612,C0912,2024-04-23T05:31:16,US,13,free,web
P058913,Song_613,C0913,2024-06-23T16:35:57,US,5,free,tablet
P058914,Song_614,C0914,2024-04-22T23:51:44,US,9,premium,tv
P058915,Song_615,C0915,2024-04-20T12:32:57,DE,13,family,tv
P058916,Song_616,C0916,2024-06-01T21:20:13,JP,12,premium,tablet
P058917,Song_617,C0917,2024-08-31T02:55:52,CA,1,free,tablet
P058918,Song_618,C0918,2024-03-31T09:10:53,IN,10,free,desktop
P058919,Song_619,C0919,2024-06-15T23:01:28,BR,4,free,mobile
P058920,Song_620,C0920,2024-03-03T09:12:31,CA,2,student,tablet
P058921,Song_621,C0921,2024-07-31T07:34:13,DE,11,free,tablet
P058922,Song_622,C0922,2024-01-08T14:37:12,AU,2,family,tablet
P058923,Song_623,C0923,2024-05-06T14:33:26,FR,12,student,web
P058924,Song_624,C0924,2024-03-21T07:34:14,JP,5,premium,desktop
P058925,Song_625,C0925,2024-04-21T17:48:15,DE,7,free,tv
P058926,Song_626,C0926,2024-08-05T15:12:58,US,15,family,web
P058927,Song_627,C0927,2024-01-18T19:58:52,UK,8,family,tablet
P058928,Song_628,C0928,2024-07-07T04:52:57,US,10,premium,tv
P058929,Song_629,C0929,2024-08-18T05:04:19,DE,12,premium,mobile
P058930,Song_630,C0930,2024-05-17T05:51:35,IN,15,free,tv
